<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.26	22:15:00	1.24600	1.24603	1.24580	1.24601	226	0	5
2023.04.26	22:20:00	1.24599	1.24636	1.24594	1.24630	299	0	5
2023.04.26	22:25:00	1.24631	1.24655	1.24627	1.24654	231	0	4
2023.04.26	22:30:00	1.24655	1.24657	1.24633	1.24633	244	0	5
2023.04.26	22:35:00	1.24632	1.24636	1.24599	1.24603	202	0	5
2023.04.26	22:40:00	1.24603	1.24635	1.24594	1.24623	214	0	5
2023.04.26	22:45:00	1.24623	1.24634	1.24618	1.24625	161	0	5
2023.04.26	22:50:00	1.24624	1.24648	1.24613	1.24637	197	0	4
2023.04.26	22:55:00	1.24637	1.24656	1.24629	1.24632	236	0	5
2023.04.26	23:00:00	1.24632	1.24633	1.24608	1.24610	179	0	5
2023.04.26	23:05:00	1.24610	1.24618	1.24609	1.24612	97	0	8
2023.04.26	23:10:00	1.24612	1.24639	1.24611	1.24627	157	0	8
2023.04.26	23:15:00	1.24626	1.24630	1.24618	1.24629	84	0	8
2023.04.26	23:20:00	1.24629	1.24642	1.24629	1.24640	43	0	8
2023.04.26	23:25:00	1.24640	1.24662	1.24635	1.24662	36	0	7
2023.04.26	23:30:00	1.24662	1.24672	1.24652	1.24669	43	0	8
2023.04.26	23:35:00	1.24670	1.24670	1.24662	1.24665	21	0	6
2023.04.26	23:40:00	1.24664	1.24669	1.24659	1.24668	48	0	8
2023.04.26	23:45:00	1.24668	1.24692	1.24660	1.24681	55	0	8
2023.04.26	23:50:00	1.24681	1.24699	1.24675	1.24697	124	0	8
2023.04.27	00:00:00	1.24667	1.24667	1.24565	1.24565	5	0	26
2023.04.27	00:05:00	1.24565	1.24618	1.24547	1.24618	8	0	105
2023.04.27	00:10:00	1.24618	1.24618	1.24618	1.24618	3	0	105
2023.04.27	00:15:00	1.24672	1.24672	1.24624	1.24631	26	0	19
2023.04.27	00:20:00	1.24632	1.24636	1.24630	1.24635	25	0	83
2023.04.27	00:25:00	1.24636	1.24658	1.24612	1.24628	18	0	19
2023.04.27	00:30:00	1.24630	1.24663	1.24630	1.24662	31	0	8
2023.04.27	00:35:00	1.24641	1.24672	1.24641	1.24668	36	0	8
2023.04.27	00:40:00	1.24671	1.24671	1.24592	1.24592	10	0	17
2023.04.27	00:45:00	1.24600	1.24672	1.24593	1.24661	40	0	17
2023.04.27	00:50:00	1.24661	1.24678	1.24616	1.24667	21	0	17
2023.04.27	00:55:00	1.24667	1.24680	1.24603	1.24619	16	0	17
2023.04.27	01:00:00	1.24619	1.24704	1.24619	1.24683	92	0	17
2023.04.27	01:05:00	1.24688	1.24694	1.24658	1.24658	66	0	8
2023.04.27	01:10:00	1.24655	1.24675	1.24642	1.24662	114	0	8
2023.04.27	01:15:00	1.24663	1.24672	1.24647	1.24656	256	0	8
2023.04.27	01:20:00	1.24658	1.24683	1.24654	1.24666	198	0	8
2023.04.27	01:25:00	1.24666	1.24683	1.24665	1.24669	206	0	8
2023.04.27	01:30:00	1.24670	1.24683	1.24668	1.24676	181	0	8
2023.04.27	01:35:00	1.24676	1.24683	1.24667	1.24677	212	0	8
2023.04.27	01:40:00	1.24677	1.24677	1.24657	1.24657	186	0	8
2023.04.27	01:45:00	1.24657	1.24659	1.24650	1.24658	78	0	8
2023.04.27	01:50:00	1.24658	1.24660	1.24649	1.24659	86	0	8
2023.04.27	01:55:00	1.24660	1.24684	1.24658	1.24681	134	0	8
2023.04.27	02:00:00	1.24681	1.24700	1.24671	1.24699	106	0	7
2023.04.27	02:05:00	1.24699	1.24704	1.24695	1.24701	48	0	4
2023.04.27	02:10:00	1.24701	1.24721	1.24701	1.24720	59	0	7
2023.04.27	02:15:00	1.24720	1.24725	1.24707	1.24708	63	0	7
2023.04.27	02:20:00	1.24708	1.24718	1.24701	1.24711	46	0	7
2023.04.27	02:25:00	1.24711	1.24730	1.24710	1.24710	56	0	7
2023.04.27	02:30:00	1.24710	1.24716	1.24704	1.24710	87	0	7
2023.04.27	02:35:00	1.24713	1.24723	1.24704	1.24708	76	0	7
2023.04.27	02:40:00	1.24708	1.24721	1.24707	1.24718	85	0	7
2023.04.27	02:45:00	1.24720	1.24730	1.24714	1.24720	85	0	7
2023.04.27	02:50:00	1.24722	1.24731	1.24710	1.24712	128	0	7
2023.04.27	02:55:00	1.24712	1.24712	1.24698	1.24705	88	0	7
2023.04.27	03:00:00	1.24705	1.24736	1.24669	1.24709	444	0	7
2023.04.27	03:05:00	1.24709	1.24711	1.24686	1.24695	326	0	7
2023.04.27	03:10:00	1.24695	1.24719	1.24690	1.24714	324	0	7
2023.04.27	03:15:00	1.24714	1.24719	1.24680	1.24687	277	0	7
2023.04.27	03:20:00	1.24687	1.24692	1.24651	1.24670	296	0	7
2023.04.27	03:25:00	1.24671	1.24709	1.24669	1.24707	225	0	7
2023.04.27	03:30:00	1.24707	1.24709	1.24687	1.24697	336	0	7
2023.04.27	03:35:00	1.24697	1.24713	1.24692	1.24695	250	0	7
2023.04.27	03:40:00	1.24696	1.24699	1.24664	1.24689	232	0	7
2023.04.27	03:45:00	1.24689	1.24706	1.24665	1.24668	270	0	7
2023.04.27	03:50:00	1.24669	1.24690	1.24659	1.24660	360	0	6
2023.04.27	03:55:00	1.24666	1.24708	1.24666	1.24707	275	0	7
2023.04.27	04:00:00	1.24707	1.24714	1.24658	1.24658	391	0	7
2023.04.27	04:05:00	1.24659	1.24677	1.24641	1.24667	391	0	7
2023.04.27	04:10:00	1.24668	1.24676	1.24637	1.24640	378	0	7
2023.04.27	04:15:00	1.24639	1.24648	1.24628	1.24640	241	0	7
2023.04.27	04:20:00	1.24639	1.24665	1.24628	1.24658	252	0	7
2023.04.27	04:25:00	1.24658	1.24664	1.24642	1.24654	222	0	7
2023.04.27	04:30:00	1.24654	1.24710	1.24638	1.24702	398	0	7
2023.04.27	04:35:00	1.24704	1.24730	1.24700	1.24718	373	0	7
2023.04.27	04:40:00	1.24720	1.24722	1.24695	1.24713	353	0	6
2023.04.27	04:45:00	1.24714	1.24736	1.24703	1.24727	380	0	6
2023.04.27	04:50:00	1.24728	1.24731	1.24697	1.24725	551	0	7
2023.04.27	04:55:00	1.24725	1.24740	1.24715	1.24725	453	0	7
2023.04.27	05:00:00	1.24727	1.24727	1.24690	1.24690	447	0	7
2023.04.27	05:05:00	1.24691	1.24717	1.24688	1.24707	422	0	7
2023.04.27	05:10:00	1.24707	1.24748	1.24705	1.24738	442	0	7
2023.04.27	05:15:00	1.24738	1.24747	1.24723	1.24736	264	0	7
2023.04.27	05:20:00	1.24736	1.24741	1.24720	1.24722	374	0	7
2023.04.27	05:25:00	1.24721	1.24741	1.24719	1.24730	364	0	6
2023.04.27	05:30:00	1.24730	1.24754	1.24720	1.24753	398	0	6
2023.04.27	05:35:00	1.24752	1.24753	1.24710	1.24736	396	0	7
2023.04.27	05:40:00	1.24735	1.24741	1.24722	1.24727	319	0	7
2023.04.27	05:45:00	1.24728	1.24754	1.24726	1.24748	286	0	6
2023.04.27	05:50:00	1.24747	1.24753	1.24737	1.24745	657	0	6
2023.04.27	05:55:00	1.24746	1.24755	1.24741	1.24748	436	0	6
2023.04.27	06:00:00	1.24749	1.24754	1.24736	1.24753	349	0	6
2023.04.27	06:05:00	1.24753	1.24754	1.24723	1.24733	331	0	6
2023.04.27	06:10:00	1.24734	1.24761	1.24732	1.24758	630	0	6
2023.04.27	06:15:00	1.24760	1.24774	1.24751	1.24751	296	0	6
2023.04.27	06:20:00	1.24751	1.24777	1.24747	1.24764	247	0	7
2023.04.27	06:25:00	1.24764	1.24764	1.24738	1.24741	188	0	6
2023.04.27	06:30:00	1.24742	1.24755	1.24738	1.24752	202	0	7
2023.04.27	06:35:00	1.24752	1.24755	1.24741	1.24742	214	0	7
2023.04.27	06:40:00	1.24742	1.24742	1.24716	1.24716	167	0	7
2023.04.27	06:45:00	1.24716	1.24716	1.24693	1.24710	193	0	7
2023.04.27	06:50:00	1.24710	1.24722	1.24696	1.24709	284	0	7
2023.04.27	06:55:00	1.24708	1.24711	1.24690	1.24691	193	0	7
2023.04.27	07:00:00	1.24691	1.24711	1.24687	1.24711	220	0	4
2023.04.27	07:05:00	1.24710	1.24719	1.24697	1.24717	160	0	4
2023.04.27	07:10:00	1.24715	1.24726	1.24704	1.24715	192	0	4
2023.04.27	07:15:00	1.24713	1.24734	1.24712	1.24732	282	0	4
2023.04.27	07:20:00	1.24732	1.24764	1.24732	1.24749	214	0	4
2023.04.27	07:25:00	1.24749	1.24753	1.24730	1.24733	232	0	4
2023.04.27	07:30:00	1.24733	1.24745	1.24729	1.24737	226	0	4
2023.04.27	07:35:00	1.24738	1.24765	1.24736	1.24740	253	0	4
2023.04.27	07:40:00	1.24740	1.24745	1.24729	1.24740	327	0	4
2023.04.27	07:45:00	1.24739	1.24751	1.24737	1.24743	273	0	4
2023.04.27	07:50:00	1.24744	1.24770	1.24743	1.24764	304	0	4
2023.04.27	07:55:00	1.24765	1.24769	1.24745	1.24748	240	0	4
2023.04.27	08:00:00	1.24748	1.24758	1.24731	1.24740	202	0	4
2023.04.27	08:05:00	1.24741	1.24764	1.24725	1.24756	264	0	4
2023.04.27	08:10:00	1.24757	1.24825	1.24756	1.24814	412	0	4
2023.04.27	08:15:00	1.24814	1.24816	1.24790	1.24793	322	0	4
2023.04.27	08:20:00	1.24793	1.24816	1.24770	1.24813	312	0	4
2023.04.27	08:25:00	1.24814	1.24836	1.24810	1.24835	261	0	4
2023.04.27	08:30:00	1.24835	1.24870	1.24829	1.24855	518	0	4
2023.04.27	08:35:00	1.24855	1.24869	1.24841	1.24862	337	0	4
2023.04.27	08:40:00	1.24861	1.24880	1.24848	1.24876	466	0	4
2023.04.27	08:45:00	1.24876	1.24884	1.24841	1.24844	560	0	4
2023.04.27	08:50:00	1.24842	1.24846	1.24783	1.24803	488	0	4
2023.04.27	08:55:00	1.24803	1.24837	1.24781	1.24834	335	0	4
2023.04.27	09:00:00	1.24833	1.24849	1.24803	1.24813	761	0	4
2023.04.27	09:05:00	1.24812	1.24832	1.24777	1.24801	531	0	4
2023.04.27	09:10:00	1.24801	1.24801	1.24771	1.24773	557	0	4
2023.04.27	09:15:00	1.24772	1.24777	1.24721	1.24773	488	0	4
2023.04.27	09:20:00	1.24773	1.24776	1.24711	1.24726	697	0	4
2023.04.27	09:25:00	1.24724	1.24753	1.24704	1.24722	702	0	4
2023.04.27	09:30:00	1.24722	1.24724	1.24665	1.24671	502	0	4
2023.04.27	09:35:00	1.24671	1.24733	1.24647	1.24726	739	0	4
2023.04.27	09:40:00	1.24726	1.24728	1.24680	1.24707	561	0	4
2023.04.27	09:45:00	1.24707	1.24707	1.24625	1.24666	511	0	4
2023.04.27	09:50:00	1.24669	1.24753	1.24660	1.24753	589	0	4
2023.04.27	09:55:00	1.24753	1.24758	1.24713	1.24733	657	0	4
2023.04.27	10:00:00	1.24733	1.24755	1.24695	1.24720	719	0	4
2023.04.27	10:05:00	1.24720	1.24721	1.24614	1.24652	762	0	3
2023.04.27	10:10:00	1.24652	1.24705	1.24643	1.24692	672	0	4
2023.04.27	10:15:00	1.24691	1.24731	1.24673	1.24683	730	0	4
2023.04.27	10:20:00	1.24683	1.24703	1.24658	1.24669	733	0	4
2023.04.27	10:25:00	1.24669	1.24674	1.24627	1.24642	663	0	4
2023.04.27	10:30:00	1.24643	1.24720	1.24629	1.24719	631	0	4
2023.04.27	10:35:00	1.24719	1.24725	1.24659	1.24687	625	0	4
2023.04.27	10:40:00	1.24688	1.24756	1.24682	1.24735	635	0	3
2023.04.27	10:45:00	1.24735	1.24750	1.24702	1.24713	704	0	4
2023.04.27	10:50:00	1.24714	1.24714	1.24641	1.24666	645	0	4
2023.04.27	10:55:00	1.24665	1.24677	1.24613	1.24624	573	0	4
2023.04.27	11:00:00	1.24624	1.24646	1.24564	1.24565	743	0	3
2023.04.27	11:05:00	1.24565	1.24641	1.24564	1.24627	476	0	0
2023.04.27	11:10:00	1.24627	1.24682	1.24625	1.24653	547	0	3
2023.04.27	11:15:00	1.24653	1.24653	1.24594	1.24623	446	0	3
2023.04.27	11:20:00	1.24623	1.24647	1.24606	1.24613	462	0	3
2023.04.27	11:25:00	1.24613	1.24643	1.24595	1.24627	459	0	4
2023.04.27	11:30:00	1.24628	1.24729	1.24619	1.24723	541	0	4
2023.04.27	11:35:00	1.24724	1.24778	1.24686	1.24767	643	0	3
2023.04.27	11:40:00	1.24767	1.24769	1.24727	1.24732	551	0	3
2023.04.27	11:45:00	1.24732	1.24738	1.24705	1.24712	465	0	3
2023.04.27	11:50:00	1.24710	1.24780	1.24694	1.24779	462	0	4
2023.04.27	11:55:00	1.24779	1.24783	1.24713	1.24725	415	0	4
2023.04.27	12:00:00	1.24726	1.24740	1.24675	1.24683	515	0	4
2023.04.27	12:05:00	1.24684	1.24720	1.24677	1.24715	423	0	4
2023.04.27	12:10:00	1.24715	1.24726	1.24674	1.24714	438	0	4
2023.04.27	12:15:00	1.24713	1.24720	1.24676	1.24696	436	0	4
2023.04.27	12:20:00	1.24694	1.24706	1.24654	1.24655	509	0	3
2023.04.27	12:25:00	1.24655	1.24665	1.24614	1.24615	510	0	4
2023.04.27	12:30:00	1.24615	1.24661	1.24604	1.24656	547	0	4
2023.04.27	12:35:00	1.24655	1.24659	1.24640	1.24648	381	0	4
2023.04.27	12:40:00	1.24647	1.24648	1.24593	1.24596	371	0	3
2023.04.27	12:45:00	1.24596	1.24599	1.24484	1.24513	513	0	2
2023.04.27	12:50:00	1.24512	1.24522	1.24423	1.24431	592	0	4
2023.04.27	12:55:00	1.24432	1.24452	1.24400	1.24446	545	0	4
2023.04.27	13:00:00	1.24442	1.24470	1.24412	1.24420	569	0	4
2023.04.27	13:05:00	1.24421	1.24514	1.24414	1.24495	576	0	3
2023.04.27	13:10:00	1.24497	1.24537	1.24462	1.24473	499	0	3
2023.04.27	13:15:00	1.24473	1.24518	1.24463	1.24498	436	0	4
2023.04.27	13:20:00	1.24497	1.24514	1.24471	1.24485	529	0	4
2023.04.27	13:25:00	1.24486	1.24488	1.24431	1.24455	522	0	4
2023.04.27	13:30:00	1.24455	1.24455	1.24412	1.24447	571	0	4
2023.04.27	13:35:00	1.24446	1.24545	1.24443	1.24538	516	0	3
2023.04.27	13:40:00	1.24538	1.24538	1.24503	1.24526	505	0	3
2023.04.27	13:45:00	1.24525	1.24644	1.24510	1.24637	557	0	4
2023.04.27	13:50:00	1.24636	1.24638	1.24593	1.24634	474	0	3
2023.04.27	13:55:00	1.24634	1.24674	1.24626	1.24671	469	0	3
2023.04.27	14:00:00	1.24672	1.24758	1.24669	1.24716	533	0	3
2023.04.27	14:05:00	1.24715	1.24753	1.24705	1.24740	405	0	3
2023.04.27	14:10:00	1.24741	1.24765	1.24737	1.24744	454	0	4
2023.04.27	14:15:00	1.24744	1.24791	1.24702	1.24787	514	0	2
2023.04.27	14:20:00	1.24786	1.24788	1.24731	1.24769	496	0	3
2023.04.27	14:25:00	1.24768	1.24782	1.24691	1.24692	395	0	4
2023.04.27	14:30:00	1.24689	1.24744	1.24688	1.24691	460	0	3
2023.04.27	14:35:00	1.24691	1.24793	1.24681	1.24784	544	0	4
2023.04.27	14:40:00	1.24784	1.24796	1.24753	1.24755	576	0	4
2023.04.27	14:45:00	1.24755	1.24785	1.24745	1.24767	626	0	4
2023.04.27	14:50:00	1.24766	1.24784	1.24745	1.24754	570	0	3
2023.04.27	14:55:00	1.24755	1.24782	1.24723	1.24774	473	0	3
2023.04.27	15:00:00	1.24773	1.24820	1.24772	1.24808	496	0	3
2023.04.27	15:05:00	1.24807	1.24891	1.24802	1.24863	631	0	2
2023.04.27	15:10:00	1.24863	1.24865	1.24810	1.24834	451	0	4
2023.04.27	15:15:00	1.24835	1.24856	1.24780	1.24784	466	0	3
2023.04.27	15:20:00	1.24785	1.24841	1.24768	1.24769	529	0	4
2023.04.27	15:25:00	1.24767	1.24801	1.24760	1.24789	341	0	1
2023.04.27	15:30:00	1.24776	1.25000	1.24543	1.24553	1948	0	1
2023.04.27	15:35:00	1.24553	1.24558	1.24449	1.24526	1545	0	4
2023.04.27	15:40:00	1.24526	1.24545	1.24405	1.24442	1264	0	2
2023.04.27	15:45:00	1.24442	1.24555	1.24401	1.24555	1052	0	3
2023.04.27	15:50:00	1.24554	1.24556	1.24442	1.24462	947	0	3
2023.04.27	15:55:00	1.24462	1.24486	1.24360	1.24485	1011	0	3
2023.04.27	16:00:00	1.24491	1.24613	1.24476	1.24548	1036	0	3
2023.04.27	16:05:00	1.24546	1.24615	1.24493	1.24586	699	0	0
2023.04.27	16:10:00	1.24585	1.24592	1.24434	1.24498	998	0	3
2023.04.27	16:15:00	1.24498	1.24557	1.24454	1.24494	939	0	3
2023.04.27	16:20:00	1.24490	1.24532	1.24451	1.24500	871	0	3
2023.04.27	16:25:00	1.24500	1.24540	1.24433	1.24435	619	0	3
2023.04.27	16:30:00	1.24435	1.24564	1.24414	1.24546	1106	0	4
2023.04.27	16:35:00	1.24548	1.24562	1.24465	1.24517	966	0	4
2023.04.27	16:40:00	1.24517	1.24517	1.24422	1.24442	963	0	3
2023.04.27	16:45:00	1.24442	1.24548	1.24413	1.24529	840	0	4
2023.04.27	16:50:00	1.24530	1.24590	1.24517	1.24551	818	0	3
2023.04.27	16:55:00	1.24550	1.24624	1.24538	1.24578	786	0	2
2023.04.27	17:00:00	1.24579	1.24642	1.24571	1.24581	924	0	4
2023.04.27	17:05:00	1.24582	1.24674	1.24581	1.24665	808	0	2
2023.04.27	17:10:00	1.24664	1.24710	1.24661	1.24709	578	0	4
2023.04.27	17:15:00	1.24708	1.24775	1.24649	1.24652	786	0	4
2023.04.27	17:20:00	1.24650	1.24675	1.24632	1.24664	605	0	4
2023.04.27	17:25:00	1.24664	1.24665	1.24604	1.24635	617	0	4
2023.04.27	17:30:00	1.24634	1.24685	1.24629	1.24654	603	0	4
2023.04.27	17:35:00	1.24655	1.24756	1.24622	1.24695	680	0	4
2023.04.27	17:40:00	1.24692	1.24722	1.24624	1.24652	673	0	3
2023.04.27	17:45:00	1.24653	1.24711	1.24633	1.24661	615	0	4
2023.04.27	17:50:00	1.24661	1.24684	1.24589	1.24660	626	0	3
2023.04.27	17:55:00	1.24660	1.24704	1.24603	1.24674	626	0	3
2023.04.27	18:00:00	1.24674	1.24703	1.24653	1.24666	628	0	3
2023.04.27	18:05:00	1.24666	1.24712	1.24636	1.24662	618	0	3
2023.04.27	18:10:00	1.24662	1.24792	1.24661	1.24776	596	0	4
2023.04.27	18:15:00	1.24777	1.24853	1.24772	1.24833	654	0	4
2023.04.27	18:20:00	1.24834	1.24856	1.24800	1.24855	503	0	4
2023.04.27	18:25:00	1.24855	1.24929	1.24848	1.24921	562	0	3
2023.04.27	18:30:00	1.24922	1.24938	1.24888	1.24889	660	0	4
2023.04.27	18:35:00	1.24888	1.24901	1.24847	1.24870	675	0	4
2023.04.27	18:40:00	1.24871	1.24872	1.24811	1.24821	585	0	4
2023.04.27	18:45:00	1.24822	1.24827	1.24790	1.24809	525	0	3
2023.04.27	18:50:00	1.24808	1.24808	1.24748	1.24757	521	0	4
2023.04.27	18:55:00	1.24759	1.24762	1.24669	1.24690	419	0	4
2023.04.27	19:00:00	1.24696	1.24774	1.24696	1.24730	517	0	3
2023.04.27	19:05:00	1.24728	1.24764	1.24717	1.24758	378	0	4
2023.04.27	19:10:00	1.24758	1.24777	1.24717	1.24717	433	0	4
2023.04.27	19:15:00	1.24718	1.24772	1.24718	1.24737	434	0	3
2023.04.27	19:20:00	1.24735	1.24743	1.24708	1.24741	388	0	2
2023.04.27	19:25:00	1.24742	1.24752	1.24717	1.24733	390	0	2
2023.04.27	19:30:00	1.24733	1.24752	1.24727	1.24749	314	0	4
2023.04.27	19:35:00	1.24749	1.24749	1.24709	1.24713	239	0	4
2023.04.27	19:40:00	1.24712	1.24717	1.24693	1.24698	330	0	4
2023.04.27	19:45:00	1.24698	1.24712	1.24646	1.24657	313	0	3
2023.04.27	19:50:00	1.24657	1.24670	1.24640	1.24650	310	0	4
2023.04.27	19:55:00	1.24651	1.24669	1.24646	1.24657	299	0	4
2023.04.27	20:00:00	1.24658	1.24662	1.24615	1.24657	409	0	4
2023.04.27	20:05:00	1.24657	1.24668	1.24637	1.24661	474	0	5
2023.04.27	20:10:00	1.24660	1.24697	1.24659	1.24695	474	0	5
2023.04.27	20:15:00	1.24695	1.24736	1.24693	1.24729	384	0	5
2023.04.27	20:20:00	1.24730	1.24762	1.24716	1.24760	349	0	5
2023.04.27	20:25:00	1.24760	1.24784	1.24746	1.24781	338	0	5
2023.04.27	20:30:00	1.24780	1.24813	1.24760	1.24812	428	0	4
2023.04.27	20:35:00	1.24812	1.24838	1.24811	1.24833	286	0	4
2023.04.27	20:40:00	1.24833	1.24851	1.24825	1.24849	325	0	5
2023.04.27	20:45:00	1.24849	1.24881	1.24839	1.24860	373	0	4
2023.04.27	20:50:00	1.24860	1.24864	1.24833	1.24848	316	0	5
2023.04.27	20:55:00	1.24847	1.24862	1.24832	1.24836	265	0	5
2023.04.27	21:00:00	1.24836	1.24838	1.24810	1.24821	306	0	5
2023.04.27	21:05:00	1.24819	1.24832	1.24796	1.24813	357	0	5
2023.04.27	21:10:00	1.24812	1.24837	1.24809	1.24809	277	0	5
2023.04.27	21:15:00	1.24809	1.24857	1.24804	1.24856	326	0	4
2023.04.27	21:20:00	1.24858	1.24861	1.24828	1.24844	288	0	4
2023.04.27	21:25:00	1.24844	1.24871	1.24834	1.24868	300	0	5
2023.04.27	21:30:00	1.24867	1.24892	1.24854	1.24887	343	0	5
2023.04.27	21:35:00	1.24887	1.24892	1.24864	1.24877	290	0	5
2023.04.27	21:40:00	1.24877	1.24879	1.24856	1.24865	171	0	5
2023.04.27	21:45:00	1.24865	1.24910	1.24864	1.24908	221	0	4
2023.04.27	21:50:00	1.24908	1.24928	1.24894	1.24901	195	0	4
2023.04.27	21:55:00	1.24900	1.24939	1.24898	1.24936	357	0	5
2023.04.27	22:00:00	1.24937	1.24945	1.24912	1.24937	325	0	5
2023.04.27	22:05:00	1.24936	1.24961	1.24925	1.24952	194	0	5
2023.04.27	22:10:00	1.24952	1.24953	1.24934	1.24935	179	0	5
2023.04.27	22:15:00	1.24935	1.24955	1.24932	1.24946	203	0	5
2023.04.27	22:20:00	1.24947	1.24971	1.24946	1.24966	220	0	5
2023.04.27	22:25:00	1.24965	1.24965	1.24939	1.24949	241	0	5
2023.04.27	22:30:00	1.24950	1.24955	1.24929	1.24935	261	0	5
2023.04.27	22:35:00	1.24935	1.24939	1.24887	1.24894	233	0	4
2023.04.27	22:40:00	1.24894	1.24916	1.24893	1.24903	194	0	4
2023.04.27	22:45:00	1.24903	1.24914	1.24893	1.24904	152	0	5
2023.04.27	22:50:00	1.24903	1.24909	1.24884	1.24892	218	0	4
2023.04.27	22:55:00	1.24887	1.24907	1.24880	1.24898	266	0	4
2023.04.27	23:00:00	1.24898	1.24935	1.24884	1.24926	421	0	5
2023.04.27	23:05:00	1.24926	1.24944	1.24917	1.24938	124	0	7
2023.04.27	23:10:00	1.24938	1.24977	1.24937	1.24965	147	0	7
2023.04.27	23:15:00	1.24966	1.24985	1.24965	1.24978	163	0	8
2023.04.27	23:20:00	1.24977	1.24978	1.24957	1.24966	121	0	8
2023.04.27	23:25:00	1.24966	1.24971	1.24957	1.24965	114	0	5
2023.04.27	23:30:00	1.24967	1.24985	1.24967	1.24968	85	0	8
2023.04.27	23:35:00	1.24969	1.24980	1.24953	1.24980	86	0	8
2023.04.27	23:40:00	1.24980	1.24986	1.24963	1.24969	92	0	8
2023.04.27	23:45:00	1.24969	1.24995	1.24969	1.24995	67	0	8
2023.04.27	23:50:00	1.24994	1.24996	1.24987	1.24987	100	0	8
2023.04.28	00:00:00	1.24963	1.24963	1.24595	1.24737	11	0	34
2023.04.28	00:05:00	1.24737	1.24944	1.24687	1.24942	26	0	62
2023.04.28	00:10:00	1.24942	1.24942	1.24934	1.24937	6	0	62
2023.04.28	00:15:00	1.24921	1.24942	1.24920	1.24920	16	0	52
2023.04.28	00:20:00	1.24942	1.24971	1.24919	1.24970	30	0	8
2023.04.28	00:25:00	1.24958	1.24983	1.24958	1.24979	21	0	8
2023.04.28	00:30:00	1.24981	1.24987	1.24964	1.24983	41	0	8
2023.04.28	00:35:00	1.24978	1.24987	1.24971	1.24975	40	0	8
2023.04.28	00:40:00	1.24974	1.24974	1.24905	1.24956	46	0	8
2023.04.28	00:45:00	1.24950	1.24951	1.24934	1.24947	268	0	8
2023.04.28	00:50:00	1.24948	1.24956	1.24934	1.24936	95	0	8
2023.04.28	00:55:00	1.24936	1.24957	1.24908	1.24943	24	0	8
2023.04.28	01:00:00	1.24940	1.24970	1.24938	1.24941	77	0	8
2023.04.28	01:05:00	1.24942	1.24943	1.24921	1.24934	44	0	8
2023.04.28	01:10:00	1.24934	1.24944	1.24930	1.24944	53	0	8
2023.04.28	01:15:00	1.24944	1.24959	1.24937	1.24940	302	0	8
2023.04.28	01:20:00	1.24940	1.24953	1.24929	1.24940	339	0	8
2023.04.28	01:25:00	1.24940	1.24964	1.24940	1.24954	266	0	8
2023.04.28	01:30:00	1.24954	1.24956	1.24943	1.24955	245	0	8
2023.04.28	01:35:00	1.24955	1.24956	1.24945	1.24950	100	0	8
2023.04.28	01:40:00	1.24949	1.24960	1.24938	1.24939	129	0	8
2023.04.28	01:45:00	1.24941	1.24947	1.24941	1.24944	120	0	8
2023.04.28	01:50:00	1.24945	1.24947	1.24926	1.24929	121	0	8
2023.04.28	01:55:00	1.24928	1.24949	1.24928	1.24947	260	0	8
2023.04.28	02:00:00	1.24947	1.24967	1.24944	1.24956	181	0	7
2023.04.28	02:05:00	1.24955	1.24977	1.24951	1.24958	103	0	7
2023.04.28	02:10:00	1.24958	1.24966	1.24953	1.24956	93	0	7
2023.04.28	02:15:00	1.24956	1.24956	1.24935	1.24938	83	0	7
2023.04.28	02:20:00	1.24938	1.24956	1.24938	1.24947	73	0	7
2023.04.28	02:25:00	1.24947	1.24947	1.24924	1.24924	104	0	7
2023.04.28	02:30:00	1.24925	1.24957	1.24910	1.24950	207	0	7
2023.04.28	02:35:00	1.24950	1.24965	1.24940	1.24965	185	0	7
2023.04.28	02:40:00	1.24964	1.24974	1.24955	1.24961	167	0	7
2023.04.28	02:45:00	1.24961	1.24978	1.24958	1.24976	219	0	7
2023.04.28	02:50:00	1.24976	1.24979	1.24960	1.24973	233	0	7
2023.04.28	02:55:00	1.24973	1.24974	1.24960	1.24965	286	0	7
2023.04.28	03:00:00	1.24965	1.24999	1.24957	1.24982	460	0	7
2023.04.28	03:05:00	1.24982	1.24986	1.24936	1.24944	295	0	6
2023.04.28	03:10:00	1.24944	1.24954	1.24935	1.24943	174	0	7
2023.04.28	03:15:00	1.24942	1.24944	1.24919	1.24932	239	0	7
2023.04.28	03:20:00	1.24931	1.24960	1.24928	1.24955	341	0	7
2023.04.28	03:25:00	1.24957	1.24967	1.24939	1.24956	216	0	7
2023.04.28	03:30:00	1.24958	1.24963	1.24933	1.24935	288	0	7
2023.04.28	03:35:00	1.24934	1.24936	1.24912	1.24914	196	0	7
2023.04.28	03:40:00	1.24914	1.24919	1.24901	1.24915	240	0	7
2023.04.28	03:45:00	1.24915	1.24934	1.24913	1.24924	155	0	7
2023.04.28	03:50:00	1.24924	1.24968	1.24893	1.24955	440	0	6
2023.04.28	03:55:00	1.24956	1.24976	1.24937	1.24964	347	0	6
2023.04.28	04:00:00	1.24964	1.24974	1.24949	1.24974	206	0	7
2023.04.28	04:05:00	1.24974	1.24977	1.24961	1.24972	149	0	7
